,data_split,base_name,s3_path,stim_id,curriculum,condition,metadata
71,train,wheels,lax-drawing-wheels-all-071.png,lax-drawing-wheels-all-071,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
72,train,wheels,lax-drawing-wheels-all-072.png,lax-drawing-wheels-all-072,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
73,train,wheels,lax-drawing-wheels-all-073.png,lax-drawing-wheels-all-073,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
74,train,wheels,lax-drawing-wheels-all-074.png,lax-drawing-wheels-all-074,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
75,train,wheels,lax-drawing-wheels-all-075.png,lax-drawing-wheels-all-075,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
76,train,wheels,lax-drawing-wheels-all-076.png,lax-drawing-wheels-all-076,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
77,train,wheels,lax-drawing-wheels-all-077.png,lax-drawing-wheels-all-077,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
78,train,wheels,lax-drawing-wheels-all-078.png,lax-drawing-wheels-all-078,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
79,train,wheels,lax-drawing-wheels-all-079.png,lax-drawing-wheels-all-079,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
80,train,wheels,lax-drawing-wheels-all-080.png,lax-drawing-wheels-all-080,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
81,train,wheels,lax-drawing-wheels-all-081.png,lax-drawing-wheels-all-081,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
82,train,wheels,lax-drawing-wheels-all-082.png,lax-drawing-wheels-all-082,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
83,train,wheels,lax-drawing-wheels-all-083.png,lax-drawing-wheels-all-083,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
84,train,wheels,lax-drawing-wheels-all-084.png,lax-drawing-wheels-all-084,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
85,train,wheels,lax-drawing-wheels-all-085.png,lax-drawing-wheels-all-085,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
86,train,wheels,lax-drawing-wheels-all-086.png,lax-drawing-wheels-all-086,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
87,train,wheels,lax-drawing-wheels-all-087.png,lax-drawing-wheels-all-087,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
88,train,wheels,lax-drawing-wheels-all-088.png,lax-drawing-wheels-all-088,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
89,train,wheels,lax-drawing-wheels-all-089.png,lax-drawing-wheels-all-089,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
90,train,wheels,lax-drawing-wheels-all-090.png,lax-drawing-wheels-all-090,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
91,train,wheels,lax-drawing-wheels-all-091.png,lax-drawing-wheels-all-091,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
92,train,wheels,lax-drawing-wheels-all-092.png,lax-drawing-wheels-all-092,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
93,train,wheels,lax-drawing-wheels-all-093.png,lax-drawing-wheels-all-093,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
94,train,wheels,lax-drawing-wheels-all-094.png,lax-drawing-wheels-all-094,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
95,train,wheels,lax-drawing-wheels-all-095.png,lax-drawing-wheels-all-095,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
96,train,wheels,lax-drawing-wheels-all-096.png,lax-drawing-wheels-all-096,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
97,train,wheels,lax-drawing-wheels-all-097.png,lax-drawing-wheels-all-097,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
98,train,wheels,lax-drawing-wheels-all-098.png,lax-drawing-wheels-all-098,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
99,train,wheels,lax-drawing-wheels-all-099.png,lax-drawing-wheels-all-099,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
100,train,wheels,lax-drawing-wheels-all-100.png,lax-drawing-wheels-all-100,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
101,train,wheels,lax-drawing-wheels-all-101.png,lax-drawing-wheels-all-101,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
102,train,wheels,lax-drawing-wheels-all-102.png,lax-drawing-wheels-all-102,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
103,train,wheels,lax-drawing-wheels-all-103.png,lax-drawing-wheels-all-103,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
104,train,wheels,lax-drawing-wheels-all-104.png,lax-drawing-wheels-all-104,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
105,train,wheels,lax-drawing-wheels-all-105.png,lax-drawing-wheels-all-105,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
106,train,wheels,lax-drawing-wheels-all-106.png,lax-drawing-wheels-all-106,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
107,train,wheels,lax-drawing-wheels-all-107.png,lax-drawing-wheels-all-107,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
108,train,wheels,lax-drawing-wheels-all-108.png,lax-drawing-wheels-all-108,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
109,train,wheels,lax-drawing-wheels-all-109.png,lax-drawing-wheels-all-109,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
110,train,wheels,lax-drawing-wheels-all-110.png,lax-drawing-wheels-all-110,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
111,train,wheels,lax-drawing-wheels-all-111.png,lax-drawing-wheels-all-111,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
112,train,wheels,lax-drawing-wheels-all-112.png,lax-drawing-wheels-all-112,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
113,train,wheels,lax-drawing-wheels-all-113.png,lax-drawing-wheels-all-113,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
114,train,wheels,lax-drawing-wheels-all-114.png,lax-drawing-wheels-all-114,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
115,train,wheels,lax-drawing-wheels-all-115.png,lax-drawing-wheels-all-115,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
116,train,wheels,lax-drawing-wheels-all-116.png,lax-drawing-wheels-all-116,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
117,train,wheels,lax-drawing-wheels-all-117.png,lax-drawing-wheels-all-117,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
118,train,wheels,lax-drawing-wheels-all-118.png,lax-drawing-wheels-all-118,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
119,train,wheels,lax-drawing-wheels-all-119.png,lax-drawing-wheels-all-119,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
120,train,wheels,lax-drawing-wheels-all-120.png,lax-drawing-wheels-all-120,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
121,train,wheels,lax-drawing-wheels-all-121.png,lax-drawing-wheels-all-121,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
122,train,wheels,lax-drawing-wheels-all-122.png,lax-drawing-wheels-all-122,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
123,train,wheels,lax-drawing-wheels-all-123.png,lax-drawing-wheels-all-123,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
124,train,wheels,lax-drawing-wheels-all-124.png,lax-drawing-wheels-all-124,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
125,train,wheels,lax-drawing-wheels-all-125.png,lax-drawing-wheels-all-125,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
126,train,wheels,lax-drawing-wheels-all-126.png,lax-drawing-wheels-all-126,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
127,train,wheels,lax-drawing-wheels-all-127.png,lax-drawing-wheels-all-127,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
128,train,wheels,lax-drawing-wheels-all-128.png,lax-drawing-wheels-all-128,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
129,train,wheels,lax-drawing-wheels-all-129.png,lax-drawing-wheels-all-129,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
130,train,wheels,lax-drawing-wheels-all-130.png,lax-drawing-wheels-all-130,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
131,train,wheels,lax-drawing-wheels-all-131.png,lax-drawing-wheels-all-131,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
132,train,wheels,lax-drawing-wheels-all-132.png,lax-drawing-wheels-all-132,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
133,train,wheels,lax-drawing-wheels-all-133.png,lax-drawing-wheels-all-133,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
134,train,wheels,lax-drawing-wheels-all-134.png,lax-drawing-wheels-all-134,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
135,train,wheels,lax-drawing-wheels-all-135.png,lax-drawing-wheels-all-135,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
136,train,wheels,lax-drawing-wheels-all-136.png,lax-drawing-wheels-all-136,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
137,train,wheels,lax-drawing-wheels-all-137.png,lax-drawing-wheels-all-137,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
138,train,wheels,lax-drawing-wheels-all-138.png,lax-drawing-wheels-all-138,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
139,train,wheels,lax-drawing-wheels-all-139.png,lax-drawing-wheels-all-139,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
140,train,wheels,lax-drawing-wheels-all-140.png,lax-drawing-wheels-all-140,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
141,train,wheels,lax-drawing-wheels-all-141.png,lax-drawing-wheels-all-141,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
