,data_split,base_name,s3_path,stim_id,curriculum,condition,metadata
63,train,nuts_bolts,lax-drawing-nuts-bolts-all-063.png,lax-drawing-nuts-bolts-all-063,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
64,train,nuts_bolts,lax-drawing-nuts-bolts-all-064.png,lax-drawing-nuts-bolts-all-064,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
65,train,nuts_bolts,lax-drawing-nuts-bolts-all-065.png,lax-drawing-nuts-bolts-all-065,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
66,train,nuts_bolts,lax-drawing-nuts-bolts-all-066.png,lax-drawing-nuts-bolts-all-066,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
67,train,nuts_bolts,lax-drawing-nuts-bolts-all-067.png,lax-drawing-nuts-bolts-all-067,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
68,train,nuts_bolts,lax-drawing-nuts-bolts-all-068.png,lax-drawing-nuts-bolts-all-068,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
69,train,nuts_bolts,lax-drawing-nuts-bolts-all-069.png,lax-drawing-nuts-bolts-all-069,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
70,train,nuts_bolts,lax-drawing-nuts-bolts-all-070.png,lax-drawing-nuts-bolts-all-070,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
71,train,nuts_bolts,lax-drawing-nuts-bolts-all-071.png,lax-drawing-nuts-bolts-all-071,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
72,train,nuts_bolts,lax-drawing-nuts-bolts-all-072.png,lax-drawing-nuts-bolts-all-072,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
73,train,nuts_bolts,lax-drawing-nuts-bolts-all-073.png,lax-drawing-nuts-bolts-all-073,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
74,train,nuts_bolts,lax-drawing-nuts-bolts-all-074.png,lax-drawing-nuts-bolts-all-074,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
75,train,nuts_bolts,lax-drawing-nuts-bolts-all-075.png,lax-drawing-nuts-bolts-all-075,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
76,train,nuts_bolts,lax-drawing-nuts-bolts-all-076.png,lax-drawing-nuts-bolts-all-076,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
77,train,nuts_bolts,lax-drawing-nuts-bolts-all-077.png,lax-drawing-nuts-bolts-all-077,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
78,train,nuts_bolts,lax-drawing-nuts-bolts-all-078.png,lax-drawing-nuts-bolts-all-078,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
79,train,nuts_bolts,lax-drawing-nuts-bolts-all-079.png,lax-drawing-nuts-bolts-all-079,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
80,train,nuts_bolts,lax-drawing-nuts-bolts-all-080.png,lax-drawing-nuts-bolts-all-080,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
81,train,nuts_bolts,lax-drawing-nuts-bolts-all-081.png,lax-drawing-nuts-bolts-all-081,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
82,train,nuts_bolts,lax-drawing-nuts-bolts-all-082.png,lax-drawing-nuts-bolts-all-082,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
83,train,nuts_bolts,lax-drawing-nuts-bolts-all-083.png,lax-drawing-nuts-bolts-all-083,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
84,train,nuts_bolts,lax-drawing-nuts-bolts-all-084.png,lax-drawing-nuts-bolts-all-084,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
85,train,nuts_bolts,lax-drawing-nuts-bolts-all-085.png,lax-drawing-nuts-bolts-all-085,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
86,train,nuts_bolts,lax-drawing-nuts-bolts-all-086.png,lax-drawing-nuts-bolts-all-086,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
87,train,nuts_bolts,lax-drawing-nuts-bolts-all-087.png,lax-drawing-nuts-bolts-all-087,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
88,train,nuts_bolts,lax-drawing-nuts-bolts-all-088.png,lax-drawing-nuts-bolts-all-088,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
89,train,nuts_bolts,lax-drawing-nuts-bolts-all-089.png,lax-drawing-nuts-bolts-all-089,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
90,train,nuts_bolts,lax-drawing-nuts-bolts-all-090.png,lax-drawing-nuts-bolts-all-090,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
91,train,nuts_bolts,lax-drawing-nuts-bolts-all-091.png,lax-drawing-nuts-bolts-all-091,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
92,train,nuts_bolts,lax-drawing-nuts-bolts-all-092.png,lax-drawing-nuts-bolts-all-092,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
93,train,nuts_bolts,lax-drawing-nuts-bolts-all-093.png,lax-drawing-nuts-bolts-all-093,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
94,train,nuts_bolts,lax-drawing-nuts-bolts-all-094.png,lax-drawing-nuts-bolts-all-094,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
95,train,nuts_bolts,lax-drawing-nuts-bolts-all-095.png,lax-drawing-nuts-bolts-all-095,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
96,train,nuts_bolts,lax-drawing-nuts-bolts-all-096.png,lax-drawing-nuts-bolts-all-096,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
97,train,nuts_bolts,lax-drawing-nuts-bolts-all-097.png,lax-drawing-nuts-bolts-all-097,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
98,train,nuts_bolts,lax-drawing-nuts-bolts-all-098.png,lax-drawing-nuts-bolts-all-098,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
99,train,nuts_bolts,lax-drawing-nuts-bolts-all-099.png,lax-drawing-nuts-bolts-all-099,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
100,train,nuts_bolts,lax-drawing-nuts-bolts-all-100.png,lax-drawing-nuts-bolts-all-100,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
101,train,nuts_bolts,lax-drawing-nuts-bolts-all-101.png,lax-drawing-nuts-bolts-all-101,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
102,train,nuts_bolts,lax-drawing-nuts-bolts-all-102.png,lax-drawing-nuts-bolts-all-102,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
103,train,nuts_bolts,lax-drawing-nuts-bolts-all-103.png,lax-drawing-nuts-bolts-all-103,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
104,train,nuts_bolts,lax-drawing-nuts-bolts-all-104.png,lax-drawing-nuts-bolts-all-104,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
105,train,nuts_bolts,lax-drawing-nuts-bolts-all-105.png,lax-drawing-nuts-bolts-all-105,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
106,train,nuts_bolts,lax-drawing-nuts-bolts-all-106.png,lax-drawing-nuts-bolts-all-106,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
107,train,nuts_bolts,lax-drawing-nuts-bolts-all-107.png,lax-drawing-nuts-bolts-all-107,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
108,train,nuts_bolts,lax-drawing-nuts-bolts-all-108.png,lax-drawing-nuts-bolts-all-108,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
109,train,nuts_bolts,lax-drawing-nuts-bolts-all-109.png,lax-drawing-nuts-bolts-all-109,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
110,train,nuts_bolts,lax-drawing-nuts-bolts-all-110.png,lax-drawing-nuts-bolts-all-110,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
111,train,nuts_bolts,lax-drawing-nuts-bolts-all-111.png,lax-drawing-nuts-bolts-all-111,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
112,train,nuts_bolts,lax-drawing-nuts-bolts-all-112.png,lax-drawing-nuts-bolts-all-112,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
113,train,nuts_bolts,lax-drawing-nuts-bolts-all-113.png,lax-drawing-nuts-bolts-all-113,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
114,train,nuts_bolts,lax-drawing-nuts-bolts-all-114.png,lax-drawing-nuts-bolts-all-114,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
115,train,nuts_bolts,lax-drawing-nuts-bolts-all-115.png,lax-drawing-nuts-bolts-all-115,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
116,train,nuts_bolts,lax-drawing-nuts-bolts-all-116.png,lax-drawing-nuts-bolts-all-116,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
117,train,nuts_bolts,lax-drawing-nuts-bolts-all-117.png,lax-drawing-nuts-bolts-all-117,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
118,train,nuts_bolts,lax-drawing-nuts-bolts-all-118.png,lax-drawing-nuts-bolts-all-118,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
119,train,nuts_bolts,lax-drawing-nuts-bolts-all-119.png,lax-drawing-nuts-bolts-all-119,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
120,train,nuts_bolts,lax-drawing-nuts-bolts-all-120.png,lax-drawing-nuts-bolts-all-120,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
121,train,nuts_bolts,lax-drawing-nuts-bolts-all-121.png,lax-drawing-nuts-bolts-all-121,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
122,train,nuts_bolts,lax-drawing-nuts-bolts-all-122.png,lax-drawing-nuts-bolts-all-122,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
123,train,nuts_bolts,lax-drawing-nuts-bolts-all-123.png,lax-drawing-nuts-bolts-all-123,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
124,train,nuts_bolts,lax-drawing-nuts-bolts-all-124.png,lax-drawing-nuts-bolts-all-124,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
125,train,nuts_bolts,lax-drawing-nuts-bolts-all-125.png,lax-drawing-nuts-bolts-all-125,curriculum_0,condition_nuts_bolts,"{'name': 'nuts_bolts_all', 'timestamp': '2021-08-30T15-24-13-115176', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator nuts_bolts --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
